USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
8574,Phoenix,HD 4304,,HD 4304,,,,4304,3527,00h 44m 59.72s,-53° 42′ 53.6″,6.15,2.87,148,F7III,,11.246,-52.285,Phoenicis,HD 4304 Phoenicis
8575,Phoenix,HD 9414,,HD 9414,,,,9414,7115,01h 31m 39.02s,-45° 34′ 32.6″,6.17,1.22,319,A2V,,22.913,-44.424,Phoenicis,HD 9414 Phoenicis
8576,Phoenix,HD 15064,,HD 15064,,,,15064,11231,02h 24m 33.71s,-40° 50′ 26.6″,6.17,3.7,102,G5IV,,36.138,-39.159,Phoenicis,HD 15064 Phoenicis
8577,Phoenix,HD 2724,,BB,,,BB,2724,2388,00h 30m 27.83s,-40° 56′ 22.7″,6.18,0.63,420,F2III,"δ Sct variable, ΔV = 0.04m, P = 0.14 d",7.613,-39.061,Phoenicis,BB Phoenicis
8578,Phoenix,HD 11022,,HD 11022,,,,11022,8320,01h 47m 16.69s,-41° 45′ 36.2″,6.18,−0.01,563,K5/M0III,,26.817,-40.240,Phoenicis,HD 11022 Phoenicis
8579,Phoenix,HD 220802,,HD 220802,,,,220802,115759,23h 27m 09.08s,-50° 09′ 26.2″,6.22,0.26,507,B9V,,351.788,-49.843,Phoenicis,HD 220802 Phoenicis
8580,Phoenix,AW Phe,,AW,,,AW,9184,6952,01h 29m 30.54s,-46° 45′ 23.3″,6.22,−1.14,982,M3III,"semiregular variable, ΔV = 0.15m, P = 30.87 d",22.375,-45.244,Phoenicis,AW Phoenicis
8581,Phoenix,HD 2529,,HD 2529,,,,2529,2256,00h 28m 42.98s,-50° 31′ 58.2″,6.26,0.93,380,K0III,,7.175,-49.467,Phoenicis,HD 2529 Phoenicis
8582,Phoenix,HD 8681,,HD 8681,,,,8681,6595,01h 24m 41.92s,-44° 31′ 42.7″,6.26,−0.11,613,K1II,,21.171,-43.472,Phoenicis,HD 8681 Phoenicis
8583,Phoenix,HD 9544,,HD 9544,,,,9544,7189,01h 32m 36.39s,-49° 43′ 39.1″,6.27,1.74,263,F4V,,23.150,-48.273,Phoenicis,HD 9544 Phoenicis
8584,Phoenix,HD 224750,,HD 224750,,,,224750,25,00h 00m 19.05s,-44° 17′ 25.1″,6.28,1.97,237,G3IV,,0.079,-43.710,Phoenicis,HD 224750 Phoenicis
8585,Phoenix,HD 4737,,HD 4737,,,,4737,3807,00h 48m 56.74s,-46° 41′ 51.7″,6.28,0.9,388,G8III,,12.233,-45.303,Phoenicis,HD 4737 Phoenicis
