USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
307,Aquarius,ο Aqr,ο,Omicron,31,103,,209409,108874,22h 03m 18.83s,-02° 09′ 19.2″,4.74,−0.60,381,B7IVe,"Kae Uh; emission-line star; γ Cas variable, Vmax = 4.68m, Vmin = 4.89m",330.825,-1.845,Aquarii,Omicron Aquarii
308,Aquarius,π Aqr,π,Pi,52,142,,212571,110672,22h 25m 16.61s,+01° 22′ 38.6″,4.8,−2.84,1101,B1Ve,"Seat, Wasat al Achbiya, Media Tabernaculorum, part of al Aḣbiyah;[1][4][5] emission-line star; γ Cas variable, Vmax = 4.42m, Vmin = 4.87m",336.317,1.377,Aquarii,Pi Aquarii
309,Aquarius,σ Aqr,σ,Sigma,57,154,,213320,111123,22h 30m 38.82s,-10° 40′ 40.4″,4.82,0.27,265,A0IVs,貴子星 (Takako-boshi),337.658,-9.322,Aquarii,Sigma Aquarii
310,Aquarius,104 Aqr A,A2,A2,104,257,,222574,116901,23h 41m 45.80s,-17° 48′ 59.5″,4.82,−1.65,643,G2Ib/II,triple star; suspected variable,355.438,-16.184,Aquarii,A2 Aquarii
311,Aquarius,χ Aqr,χ,Chi,92,219,,219576,114939,23h 16m 50.95s,-07° 43′ 35.3″,4.93,−1.54,640,M3III,"semiregular variable, Vmax = 4.75m, Vmin = 5.10m, P = 35.25 d",349.208,-6.274,Aquarii,Chi Aquarii
312,Aquarius,ω1 Aqr,ω1,Omega 1,102,253,,222345,116758,23h 39m 47.04s,-14° 13′ 19.4″,4.97,1.91,134,A7IV,,354.946,-13.778,Aquarii,Omega 1 Aquarii
313,Aquarius,ψ3 Aqr,ψ3,Psi 3,95,223,,219832,115115,23h 18m 57.65s,-09° 36′ 38.6″,4.99,0.58,249,A0V,triple star,349.738,-8.389,Aquarii,Psi 3 Aquarii
314,Aquarius,κ Aqr,κ,Kappa,63,166,,214376,111710,22h 37m 45.42s,-04° 13′ 39.9″,5.04,0.76,234,K2III,Situla; double star,339.438,-3.773,Aquarii,Kappa Aquarii
315,Aquarius,25 Aqr,d,D,25,84,,206067,106944,21h 39m 33.28s,+02° 14′ 37.5″,5.1,0.76,241,K0III,double star,324.888,2.244,Aquarii,D Aquarii
316,Aquarius,47 Aqr,,47,47,135,,212010,110391,22h 21m 35.58s,-21° 35′ 52.9″,5.12,1.37,183,K0III,,335.396,-20.402,Aquarii,47 Aquarii
317,Aquarius,1 Aqr,,1,1,3,,196758,101936,20h 39m 24.83s,+00° 29′ 11.4″,5.15,0.77,245,K1III,triple star,309.850,0.486,Aquarii,1 Aquarii
318,Aquarius,108 Aqr,i3,I3,108,270,ET,223640,117629,23h 51m 21.32s,-18° 54′ 33.0″,5.17,0.2,321,Ap Si,"ET Aqr; spectroscopic binary; α2 CVn variable, Vmax = 5.12m, Vmin = 5.21m, P = 3.73524 d",357.838,-17.091,Aquarii,I3 Aquarii
319,Aquarius,94 Aqr B,,94,94,224,,,115125,23h 19m 06.37s,-13° 27′ 17.0″,5.19,3.56,69,K2V,component of the 94 Aqr system,349.775,-12.545,Aquarii,94 Aquarii
320,Aquarius,97 Aqr,,97,97,230,,220278,115404,23h 22m 39.10s,-15° 02′ 21.8″,5.19,0.88,237,A3V,binary star,350.663,-14.961,Aquarii,97 Aquarii
321,Aquarius,94 Aqr A,,94,94,224,,219834,115126,23h 19m 06.51s,-13° 27′ 30.4″,5.2,3.62,69,G6/G8IV,binary star,349.775,-12.542,Aquarii,94 Aquarii
