USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
10844,Ursa Major,,,HD 73029,,,,73029,42434,08h 39m 10.10s,+59° 56′ 21.3″,6.47,1.25,360,A2Vn,,129.792,59.939,Ursae Majoris,HD 73029 Ursae Majoris
10845,Ursa Major,,,HD 103500,,,,103500,58119,11h 55m 14.10s,+36° 45′ 23.4″,6.47,0.19,588,M3III,,178.808,36.756,Ursae Majoris,HD 103500 Ursae Majoris
10846,Ursa Major,,,HD 119992,,,,119992,67103,13h 45m 13.10s,+55° 52′ 48.8″,6.47,3.84,110,F7IV-V,,206.304,55.880,Ursae Majoris,HD 119992 Ursae Majoris
10847,Ursa Major,,,HD 123977,,,,123977,69107,14h 08m 46.19s,+59° 20′ 15.7″,6.47,0.83,438,K0III,,212.192,59.338,Ursae Majoris,HD 123977 Ursae Majoris
10848,Ursa Major,,,HD 89221,,,,89221,50485,10h 18m 32.91s,+43° 02′ 55.1″,6.48,3.72,116,G5,,154.633,43.049,Ursae Majoris,HD 89221 Ursae Majoris
10849,Ursa Major,,,HD 118536,,,,118536,66385,13h 36m 39.89s,+49° 29′ 12.1″,6.48,0.55,500,K1III,,204.163,49.487,Ursae Majoris,HD 118536 Ursae Majoris
10850,Ursa Major,,,HD 82408,,,,82408,46879,09h 33m 11.26s,+45° 30′ 49.9″,6.49,0.22,584,K0,,143.296,45.514,Ursae Majoris,HD 82408 Ursae Majoris
10851,Ursa Major,,,HD 101150,,,,101150,56816,11h 38m 49.12s,+64° 20′ 49.1″,6.49,0.02,640,A5IV,,174.704,64.347,Ursae Majoris,HD 101150 Ursae Majoris
10852,Ursa Major,,,HD 104179,,,,104179,58512,11h 59m 57.41s,+34° 02′ 04.8″,6.49,1.19,374,A9III,,179.988,34.034,Ursae Majoris,HD 104179 Ursae Majoris
10853,Ursa Major,,,HD 118970,,,,118970,66613,13h 39m 14.92s,+51° 48′ 15.1″,6.49,−1.82,1495,K2,,204.808,51.804,Ursae Majoris,HD 118970 Ursae Majoris
10854,Ursa Major,HR 5256,,HD 122064,,,,122064,68184,13h 57m 32.10s,+61° 29′ 32.4″,6.49,6.47,33,K3V,,209.383,61.492,Ursae Majoris,HD 122064 Ursae Majoris
10855,Ursa Major,,,HD 81790,,,,81790,46566,09h 29m 47.87s,+55° 44′ 43.2″,6.5,3.27,145,F3Vs,,142.446,55.745,Ursae Majoris,HD 81790 Ursae Majoris
10856,Ursa Major,,,HD 83564,,,,83564,47521,09h 41m 16.76s,+55° 51′ 59.7″,6.5,0.99,412,K1III-IV,,145.317,55.866,Ursae Majoris,HD 83564 Ursae Majoris
10857,Ursa Major,,,HD 83886,,,,83886,47664,09h 43m 07.00s,+54° 21′ 49.6″,6.5,1.69,299,A5m,,145.779,54.364,Ursae Majoris,HD 83886 Ursae Majoris
10858,Ursa Major,,,HD 113436,,,,113436,63647,13h 02m 40.46s,+59° 42′ 58.8″,6.5,0.12,615,A3Vn,,195.667,59.716,Ursae Majoris,HD 113436 Ursae Majoris
10859,Ursa Major,,,HD 117043,,,,117043,65530,13h 26m 00.37s,+63° 15′ 38.7″,6.5,4.85,70,G6V,,201.500,63.261,Ursae Majoris,HD 117043 Ursae Majoris
10860,Ursa Major,28 UMa,,28,28,,,84179,47911,09h 45m 55.38s,+63° 39′ 12.3″,6.51,2.07,252,F2V,,146.479,63.653,Ursae Majoris,28 Ursae Majoris
10861,Ursa Major,65 UMa,,65,65,,,103483,58112,11h 55m 05.74s,+46° 28′ 36.6″,6.54,−0.41,801,A3Vn,,178.771,46.477,Ursae Majoris,65 Ursae Majoris
10862,Ursa Major,25 LMi,,25,-25,,,89572,50687,10h 21m 03.67s,+41° 50′ 57.8″,6.78,0.17,685,A0,,155.263,41.849,Ursae Majoris,25 Ursae Majoris
10863,Ursa Major,14 LMi,,14,-14,,,84453,47973,09h 46m 42.44s,+45° 06′ 53.0″,6.81,2.22,270,K0IV,,146.675,45.115,Ursae Majoris,14 Ursae Majoris
10864,Ursa Major,39 Lyn,,39,-39,,,80608,45974,09h 22m 32.20s,+49° 32′ 41.4″,6.9,0.1,738,B9,,140.633,49.545,Ursae Majoris,39 Ursae Majoris
10865,Ursa Major,65 UMa,,65,65,,,103498,58117,11h 55m 11.32s,+46° 28′ 11.2″,7.03,−0.46,1025,A1spe...,,178.796,46.470,Ursae Majoris,65 Ursae Majoris
10866,Ursa Major,72 UMa,,72,72,,,108346,60712,12h 26m 32.60s,+55° 09′ 33.9″,7.03,1.22,472,Am,,186.633,55.159,Ursae Majoris,72 Ursae Majoris
10867,Ursa Major,40 UMa,,40,40,,,93075,52650,10h 45m 59.86s,+56° 55′ 14.9″,7.11,1.88,363,A8V,,161.496,56.921,Ursae Majoris,40 Ursae Majoris
10868,Ursa Major,HD 96127,,HD 96127,,,,96127,54232,11h 05m 46.00s,+44° 18′ 06 ″,7.43,-1.23,1761,K2III,has a planet (b),166.442,44.302,Ursae Majoris,HD 96127 Ursae Majoris
10869,Ursa Major,Lalande 21185,,HD 95735,,,,95735,54035,11h 03m 20.19s,+35° 58′ 11.5″,7.49,10.46,8.29,M2V,Argelander's Second Star; 4th closest star system; planets suspected,165.833,35.970,Ursae Majoris,HD 95735 Ursae Majoris
10870,Ursa Major,HD 116798,,HD 116798,,,,116798,,13h 24m 52.00s,"+54° 53′ 51.0""",7.59,2.18,393,A5,Sidus Ludoviciana,201.217,54.898,Ursae Majoris,HD 116798 Ursae Majoris
10871,Ursa Major,HD 99706,,HD 99706,,,,99706,55994,11h 28m 30.00s,+43° 58′ 00 ″,7.81,2.26,421,K0,has a planet (b),172.125,43.967,Ursae Majoris,HD 99706 Ursae Majoris
10872,Ursa Major,W UMa,,W,,,W,83950,47727,09h 43m 45.47s,+55° 57′ 09.1″,7.96,4.48,162,F8Vp+...,prototype of W UMa variables,145.938,55.953,Ursae Majoris,W Ursae Majoris
10873,Ursa Major,HD 102956,,HD 102956,,,,102956,57820,11h 51m 23.00s,"+57° 38′ 27.0""",8,2.5,411,A,Aniara; has a planet (b),177.846,57.641,Ursae Majoris,HD 102956 Ursae Majoris
10874,Ursa Major,HD 118203,,HD 118203,,,,118203,66192,13h 34m 02.54s,+53° 43′ 42.7″,8.07,3.33,289,K0,Liesma; has a planet (b),203.508,53.728,Ursae Majoris,HD 118203 Ursae Majoris
10875,Ursa Major,T UMa,,T,,,T,109729,61532,12h 36m 23.47s,+59° 29′ 13.0″,8.11,−3.19,5930,M4IIIe,Mira-type variable star,189.096,59.487,Ursae Majoris,T Ursae Majoris
10876,Ursa Major,HD 95127,,HD 95127,,,,95127,53733,10h 59m 35.00s,"+43° 48′ 52.0""",8.15,0.77,978,K0,has a planet (b),164.896,43.814,Ursae Majoris,HD 95127 Ursae Majoris
10877,Ursa Major,HD 68988,,HD 68988,,,,68988,40687,08h 18m 22.17s,+61° 27′ 38.6″,8.21,4.36,192,G0,has two planets (b & c),124.592,61.461,Ursae Majoris,HD 68988 Ursae Majoris
10878,Ursa Major,R UMa,,R,,,R,92763,52546,10h 44m 38.47s,+68° 46′ 32.7″,8.41,0.95,1013,M4e,Mira-type variable star,161.158,68.776,Ursae Majoris,R Ursae Majoris
10879,Ursa Major,HD 80606,,HD 80606,,,,80606,45982,09h 22m 37.57s,+50° 36′ 13.4″,8.93,5.1,190,G5,has a transiting planet (b),140.654,50.604,Ursae Majoris,HD 80606 Ursae Majoris
