USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
8504,Perseus,,,HD 22402,,,,22402,16938,03h 38m 00.17s,+42° 34′ 58.4″,6.41,−0.62,830,B8Vn,,54.500,42.583,Persei,HD 22402 Persei
8505,Perseus,KP Per,,KP,,,KP,21803,16516,03h 32m 38.98s,+44° 51′ 20.8″,6.42,−1.98,1560,B2IV,β Cep variable,53.158,44.856,Persei,KP Persei
8506,Perseus,,,HD 13476,,,,13476,10379,02h 13m 41.61s,+58° 33′ 38.1″,6.43,−3.30,2885,A3Iab,,33.421,58.561,Persei,HD 13476 Persei
8507,Perseus,,,HD 11408,,,,11408,8847,01h 53m 48.46s,+55° 35′ 51.6″,6.44,2.11,240,A5m,,28.450,55.598,Persei,HD 11408 Persei
8508,Perseus,,,HD 17605,,,,17605,13257,02h 50m 35.30s,+36° 56′ 55.1″,6.44,2.52,198,G0,,42.646,36.949,Persei,HD 17605 Persei
8509,Perseus,,,HD 20283,,,,20283,15282,03h 17m 11.45s,+40° 28′ 59.0″,6.44,−0.23,704,B9p,,49.296,40.483,Persei,HD 20283 Persei
8510,Perseus,,,HD 17245,,,,17245,13036,02h 47m 31.15s,+44° 16′ 20.0″,6.45,−2.36,1884,F5,,41.879,44.272,Persei,HD 17245 Persei
8511,Perseus,,,HD 17484,,,,17484,13176,02h 49m 26.93s,+37° 19′ 35.1″,6.45,1.12,379,F6III-IV,,42.358,37.326,Persei,HD 17484 Persei
8512,Perseus,,,HD 23301,,,,23301,17558,03h 45m 37.11s,+38° 40′ 34.4″,6.45,0.7,460,K0,,56.404,38.676,Persei,HD 23301 Persei
8513,Perseus,V572 Per,,V572,,,V572,20096,15193,03h 15m 48.65s,+50° 57′ 21.5″,6.46,0.95,413,A0,,48.950,50.956,Persei,V572 Persei
8514,Perseus,,,HD 26605,,,,26605,19746,04h 13m 59.73s,+37° 58′ 01.7″,6.47,1.06,394,G9III,,63.496,37.967,Persei,HD 26605 Persei
8515,Perseus,,,HD 13854,,,,13854,10633,02h 16m 51.72s,+57° 03′ 18.9″,6.48,−2.84,2380,B1Iab,,34.213,57.055,Persei,HD 13854 Persei
8516,Perseus,V509 Per,,V509,,,V509,18878,14264,03h 03m 56.75s,+47° 50′ 54.6″,6.48,1.24,363,F0,δ Sct variable,45.983,47.848,Persei,V509 Persei
8517,Perseus,,,HD 13519,,,,13519,10361,02h 13m 33.51s,+53° 03′ 30.9″,6.5,−5.54,8359,K5,,33.388,53.058,Persei,HD 13519 Persei
8518,Perseus,,,HD 21684,,,,21684,16425,03h 31m 30.28s,+40° 45′ 36.1″,6.5,0.87,436,A5,,52.875,40.760,Persei,HD 21684 Persei
8519,Perseus,V520 Per,,61,-61,,V520,14134,10805,02h 19m 04.45s,+57° 08′ 07.8″,6.55,,,B3Ia,61 Andromedae,34.767,57.135,Persei,61 Persei
8520,Perseus,X Per,,X,,,X,24534,18350,03h 55m 23.08s,+31° 02′ 45.1″,6.79,−2.80,2694,O9.5pe,,58.846,31.046,Persei,X Persei
8521,Perseus,HD 23596,,HD 23596,,,,23596,17747,03h 48m 00.37s,+40° 31′ 50.3″,7.24,3.66,169,F8,has a planet (b),57.000,40.531,Persei,HD 23596 Persei
8522,Perseus,KS Per,,KS,,,KS,30353,22365,04h 48m 53.35s,+43° 16′ 32.1″,7.7,,2938,Ape,Bidelman's Peculiar Star,72.221,43.276,Persei,KS Persei
8523,Perseus,HD 17092,,HD 17092,,,,17092,,02h 46m 22.12s,+49° 39′ 11.1″,7.73,,,K0V,has a planet (b),41.592,49.653,Persei,HD 17092 Persei
8524,Perseus,HD 16760,,HD 16760,,,,16760,12638,02h 42m 21.00s,+38° 37′ 07.00″,8.74,,163,G5V,has a planet (b),40.588,38.619,Persei,HD 16760 Persei
8525,Perseus,HD 22781,,HD 22781,,,,22781,17187,03h 40m 59.00s,+31° 49′ 35.00″,8.78,,104,K0,has a planet (b),55.246,31.818,Persei,HD 22781 Persei
8526,Perseus,HAT-P-29,, ,,,,,,02h 12m 31.00s,+51° 46′ 44.00″,11.9,,1050,F8,"Muspelheim[3], has a transiting planet (b)",33.129,51.768,Persei,  Persei
8527,Perseus,HAT-P-15,, ,,,,,,04h 24m 59.53s,+39° 27′ 38.3″,12.16,5.77,619,G5,"Berehynia[4], has a transiting planet (b)",66.246,39.461,Persei,  Persei
