USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
2048,Carina,V386 Car,,V386,,,V386,54118,34105,07h 04m 18.32s,-56° 44′ 59.0″,5.14,0.45,282,A0p:,"α2 CVn variable, ΔV = 0.026m, P = 3.28 d",106.075,-55.250,Carinae,V386 Carinae
2049,Carina,HD 88981,M,M,,,,88981,50083,10h 13m 30.68s,-66° 22′ 22.2″,5.15,0.31,304,Am,,153.375,-65.627,Carinae,M Carinae
2050,Carina,HD 69863,C,C,,,,69863,40429,08h 15m 15.95s,-62° 54′ 56.2″,5.16,0.81,242,A+...,binary star,123.813,-61.084,Carinae,C Carinae
2051,Carina,HD 77370,b2,B2,,,,77370,44143,08h 59m 24.38s,-59° 05′ 03.8″,5.17,3.08,85,F3V,,134.850,-58.916,Carinae,B2 Carinae
2052,Carina,HR 3153,,V460,,,V460,66342,39070,07h 59m 37.55s,-60° 35′ 13.5″,5.19,−2.34,1045,M0II,"in NGC 2516; semiregular variable, Vmax = 5.15m, Vmin = 5.3m",119.904,-59.413,Carinae,V460 Carinae
2053,Carina,HD 97583,,HD 97583,,,,97583,54767,11h 12m 45.27s,-64° 10′ 11.2″,5.22,0.3,314,B9V,double star,168.188,-63.830,Carinae,HD 97583 Carinae
2054,Carina,HD 93549,,HD 93549,,,,93549,52701,10h 46m 29.61s,-64° 15′ 47.7″,5.23,−0.37,429,B7IV,in IC 2602,161.621,-63.737,Carinae,HD 93549 Carinae
2055,Carina,HD 88323,,HD 88323,,,,88323,49698,10h 08m 42.84s,-65° 48′ 55.9″,5.26,0.16,341,K0III,optical double,152.175,-64.185,Carinae,HD 88323 Carinae
2056,Carina,V524 Car,,V524,,,V524,94367,53154,10h 52m 30.85s,-57° 14′ 25.5″,5.26,−6.08,6037,B9Ia,α Cyg variable,163.125,-56.760,Carinae,V524 Carinae
2057,Carina,HD 73390,e1,E1,,,,73390,42129,08h 35m 15.58s,-58° 13′ 29.1″,5.27,−2.08,962,B3V+...,,128.813,-57.775,Carinae,E1 Carinae
2058,Carina,HD 91056,,HD 91056,,,,91056,51313,10h 28m 52.60s,-64° 10′ 20.2″,5.27,−4.64,3135,K3Ib,slow irregular variable,157.217,-63.828,Carinae,HD 91056 Carinae
2059,Carina,HD 80951,,HD 80951,,,,80951,45581,09h 17m 25.21s,-74° 53′ 39.8″,5.28,−1.44,721,A1V,,139.354,-73.106,Carinae,HD 80951 Carinae
2060,Carina,HD 84121,,HD 84121,,,,84121,47479,09h 40m 42.60s,-57° 59′ 00.9″,5.3,1.16,220,A3IV,,145.175,-56.017,Carinae,HD 84121 Carinae
2061,Carina,HD 93540,,HD 93540,,,,93540,52678,10h 46m 16.58s,-64° 30′ 52.5″,5.33,−0.45,466,B7:V,in IC 2602; suspected variable,161.567,-63.486,Carinae,HD 93540 Carinae
2062,Carina,HD 92964,,V519,,,V519,92964,52405,10h 42m 40.57s,-59° 12′ 56.8″,5.36,−6.23,6792,B2.5Ia,"α Cyg variable, Vmax = 5.32m, Vmin = 5.43m, P = 14.68 d",160.667,-58.784,Carinae,V519 Carinae
2063,Carina,HD 57917,,HD 57917,,,,57917,35589,07h 20m 38.81s,-52° 05′ 09.3″,5.38,−0.52,493,B9V,,110.158,-51.914,Carinae,HD 57917 Carinae
2064,Carina,HD 80671,,HD 80671,,,,80671,45571,09h 17m 17.40s,-68° 41′ 22.5″,5.38,2.75,109,F4V,,139.321,-67.311,Carinae,HD 80671 Carinae
2065,Carina,HD 49689,,HD 49689,,,,49689,32494,06h 46m 52.69s,-51° 15′ 55.6″,5.39,−1.83,906,K1II/IIIp+G:,suspected variable,101.717,-50.735,Carinae,HD 49689 Carinae
2066,Carina,HD 73887,,HD 73887,,,,73887,42286,08h 37m 18.85s,-62° 51′ 12.3″,5.45,0.39,335,K0III,,129.325,-61.147,Carinae,HD 73887 Carinae
