USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
11255,Virgo,d2 Vir,d2,D2,32,82,FM,110951,62267,12h 45m 37.12s,+07° 40′ 23.9″,5.22,0.85,244,A8m,FM Vir,191.404,7.673,Virginis,D2 Virginis
11256,Virgo,ω Vir,ω,Omega,1,2,,101153,56779,11h 38m 27.61s,+08° 08′ 03.4″,5.24,−0.60,479,M4III,,174.613,8.134,Virginis,Omega Virginis
11257,Virgo,68 Vir,i,I,68,147,,116870,65581,13h 26m 43.24s,-12° 42′ 27.4″,5.27,−0.68,505,K5III,,201.679,-11.293,Virginis,I Virginis
11258,Virgo,4 Vir,A1,A1,4,8,,102510,57562,11h 47m 54.93s,+08° 14′ 45.1″,5.31,1.46,192,A1,,176.975,8.246,Virginis,A1 Virginis
11259,Virgo,55 Vir,,55,55,120,,114946,64577,13h 14m 10.97s,-19° 55′ 52.8″,5.31,2.38,126,G8III/IV,,198.542,-18.069,Virginis,55 Virginis
11260,Virgo,,,HD 115478,,,,115478,64823,13h 17m 15.62s,+13° 40′ 32.3″,5.33,0.53,298,K3III,,199.313,13.676,Virginis,HD 115478 Virginis
11261,Virgo,84 Vir,,84,84,175,,119425,66936,13h 43m 03.88s,+03° 32′ 17.1″,5.35,1.23,217,K1III,,205.763,3.538,Virginis,84 Virginis
11262,Virgo,7 Vir,b,B,7,23,,104181,58510,11h 59m 56.92s,+03° 39′ 18.8″,5.36,0.72,276,A1V,,179.983,3.655,Virginis,B Virginis
11263,Virgo,63 Vir,,63,63,139,,116292,65301,13h 23m 01.15s,-17° 44′ 06.7″,5.36,0.4,320,K0III,,200.754,-16.265,Virginis,63 Virginis
11264,Virgo,87 Vir,,87,87,184,,120052,67288,13h 47m 25.35s,-17° 51′ 35.1″,5.41,−1.04,635,M2III,,206.854,-16.140,Virginis,87 Virginis
